order_id,is_prepaid,city_tier,past_cod_rejections,order_value,item_category,address_text,address_completeness,order_hour,is_weekend,rejected
ORD00260,0,2,2,1000.0,grocery,"Plot No. 17, Sector 12, Nagpur",67,14,0,1
ORD00261,1,1,0,310.0,fashion,"Plot No. 17, Park Street, Near City Hospital, Bhopal, 253535",100,7,0,0
ORD00262,1,3,0,550.0,fashion,"H.No. 8, Park Street, Nagpur, 300798",90,9,0,0
ORD00263,0,2,2,870.0,home,"23, Park Street, Lucknow, 543691",90,23,1,1
ORD00264,0,2,0,640.0,home,"Plot No. 17, Model Colony, Opposite Petrol Pump, Jaipur",77,11,0,0
ORD00265,1,2,2,780.0,grocery,"Flat 4B, Gandhi Marg, Pune",67,20,0,0
ORD00266,1,2,0,350.0,home,"Plot No. 17, Lake View Lane, Opposite SBI Bank, Bhopal, 214169",100,8,1,0
ORD00267,1,2,1,950.0,home,"23, Model Colony, Opposite SBI Bank, Lucknow, 185387",100,7,1,0
ORD00268,1,1,0,460.0,beauty,"23, Ashok Vihar, Behind Central Mall, Nagpur",77,16,1,0
ORD00269,0,3,1,550.0,electronics,"Plot No. 17, Nehru Nagar, Kanpur, 809049",90,8,0,1
ORD00270,0,3,1,770.0,beauty,"Flat 4B, MG Road, Behind Central Mall, Pune, 211664",100,12,0,1
ORD00271,1,2,0,710.0,accessories,"Door No. 5, Sector 12, Near Govt School, Indore",77,13,0,0
ORD00272,1,3,0,670.0,electronics,"H.No. 8, Nehru Nagar, Opposite SBI Bank, Mumbai",77,4,0,0
ORD00273,1,1,0,420.0,electronics,"Flat 4B, Ashok Vihar, Near City Hospital, Bhopal, 286745",100,8,1,0
ORD00274,1,2,1,560.0,fashion,"Flat 4B, Nehru Nagar, Mumbai, 530464",90,15,1,0
ORD00275,0,2,0,670.0,beauty,"Flat 4B, Station Road, Opposite SBI Bank, Bhopal",77,18,0,1
ORD00276,0,2,1,290.0,fashion,"H.No. 8, Sector 12, Mirzapur, 134430",90,23,0,1
ORD00277,1,2,0,500.0,home,"H.No. 8, Ashok Vihar, Mumbai, 721038",90,22,0,0
ORD00278,1,2,0,840.0,grocery,"H.No. 8, Station Road, Opposite Petrol Pump, Mumbai",77,6,0,0
ORD00279,1,1,0,310.0,home,"Door No. 5, Ashok Vihar, Opposite Petrol Pump, Guwahati, 384686",100,11,0,0
ORD00280,1,2,0,1330.0,fashion,"Flat 4B, Ashok Vihar, Near Govt School, Mumbai, 503839",100,1,0,0
ORD00281,1,1,0,1420.0,grocery,"H.No. 8, Station Road, Behind Central Mall, Guwahati, 215334",100,17,0,0
ORD00282,0,2,4,320.0,fashion,"Plot No. 17, Sector 12, Lucknow, 593807",90,17,1,1
ORD00283,0,1,3,1500.0,beauty,"Door No. 5, Park Street, Patna, 592370",90,15,0,1
ORD00284,0,1,0,610.0,beauty,"Plot No. 17, Sector 12, Pune, 608064",90,10,0,0
ORD00285,1,2,1,860.0,fashion,"23, Nehru Nagar, Nagpur, 555453",90,1,1,0
ORD00286,0,2,2,490.0,accessories,"Flat 4B, Church Street, Indore, 137092",90,13,0,0
ORD00287,0,3,0,1160.0,fashion,"Door No. 5, Park Street, Opposite SBI Bank, Kanpur",77,3,0,0
ORD00288,0,2,0,850.0,accessories,"Door No. 5, Model Colony, Lucknow, 260913",90,6,0,0
ORD00289,0,2,0,410.0,fashion,"H.No. 8, Nehru Nagar, Bhopal",67,1,1,1
ORD00290,1,3,0,330.0,fashion,"H.No. 8, Nehru Nagar, Lucknow, 278842",90,20,1,0
ORD00291,0,2,4,280.0,fashion,"23, Church Street, Behind Central Mall, Indore, 323845",100,13,1,1
ORD00292,0,1,1,740.0,fashion,"H.No. 8, Ashok Vihar, Patna, 224507",90,6,0,0
ORD00293,1,2,0,940.0,beauty,"Plot No. 17, Nehru Nagar, Ranchi, 316384",90,8,1,0
ORD00294,0,3,0,980.0,beauty,"23, Gandhi Marg, Jaipur, 605727",90,7,0,1
ORD00295,0,2,2,620.0,grocery,"23, Park Street, Bhopal, 276888",90,8,0,1
ORD00296,0,1,2,330.0,fashion,"Flat 4B, Lake View Lane, Near Govt School, Lucknow",77,6,1,0
ORD00297,1,1,1,440.0,electronics,"MG Road, Near Water Tank, Lucknow, 442144",73,18,0,0
ORD00298,0,1,1,1330.0,beauty,"Plot No. 17, Model Colony, Bhopal, 691017",90,16,1,0
ORD00299,1,2,0,500.0,electronics,"23, Church Street, Near Water Tank, Bhopal, 522478",100,22,1,0
ORD00300,0,2,2,720.0,beauty,"Door No. 5, Park Street, Patna, 855909",90,12,0,1
ORD00301,0,1,2,350.0,beauty,"23, Park Street, Mumbai, 727252",90,10,0,1
ORD00302,0,3,0,810.0,fashion,"Door No. 5, MG Road, Near Water Tank, Mumbai, 854374",100,21,0,0
ORD00303,0,3,1,510.0,grocery,"Door No. 5, Lake View Lane, Opposite Petrol Pump, Jaipur, 678742",100,17,1,1
ORD00304,1,2,0,1250.0,beauty,"Plot No. 17, Model Colony, Bhopal",67,16,0,0
ORD00305,1,3,0,1060.0,beauty,"Lake View Lane, Near City Hospital, Nagpur, 260393",73,15,1,0
ORD00306,1,1,0,490.0,fashion,"Plot No. 17, Nehru Nagar, Ranchi, 414817",90,9,0,0
ORD00307,0,2,0,620.0,fashion,"H.No. 8, Model Colony, Near Govt School, Jaipur, 507781",100,3,0,0
ORD00308,0,2,0,480.0,electronics,"23, Lake View Lane, Opposite SBI Bank, Kanpur, 527537",100,3,0,0
ORD00309,1,3,0,280.0,fashion,"H.No. 8, Church Street, Lucknow",67,21,0,0
ORD00310,0,3,0,400.0,fashion,"Ashok Vihar, Lucknow, 369800",63,10,1,0
ORD00311,0,1,0,750.0,grocery,"Plot No. 17, Model Colony, Near Water Tank, Pune, 371918",100,20,0,0
ORD00312,0,3,0,810.0,beauty,"Door No. 5, Station Road, Near City Hospital, Indore, 766206",100,7,0,0
ORD00313,0,1,0,730.0,home,"H.No. 8, Church Street, Near Water Tank, Bhopal, 174801",100,8,0,0
ORD00314,1,3,1,550.0,fashion,"Plot No. 17, Model Colony, Near Govt School, Nagpur, 474517",100,15,0,0
ORD00315,1,3,0,1160.0,accessories,"Door No. 5, Station Road, Kanpur, 396175",90,9,0,0
ORD00316,1,1,0,690.0,fashion,"Door No. 5, Church Street, Opposite Petrol Pump, Mumbai",77,22,1,0
ORD00317,0,2,2,1010.0,grocery,"H.No. 8, Gandhi Marg, Nagpur, 627734",90,8,0,0
ORD00318,0,1,1,230.0,accessories,"Flat 4B, Park Street, Mirzapur, 264697",90,2,0,0
ORD00319,0,2,2,200.0,beauty,"MG Road, Near Water Tank, Guwahati, 273897",73,1,0,0
ORD00320,0,2,0,790.0,accessories,"Door No. 5, Church Street, Guwahati, 826192",90,8,0,1
ORD00321,0,2,0,280.0,beauty,"Plot No. 17, Ashok Vihar, Kanpur, 685070",90,12,0,0
ORD00322,1,3,1,590.0,fashion,"H.No. 8, Station Road, Opposite Petrol Pump, Lucknow, 180672",100,5,0,0
ORD00323,1,2,0,550.0,fashion,"Flat 4B, Station Road, Mumbai, 557267",90,3,0,0
ORD00324,0,2,0,1720.0,electronics,"23, Sector 12, Near City Hospital, Ranchi, 150353",100,13,0,1
ORD00325,1,3,0,850.0,fashion,"Flat 4B, Gandhi Marg, Nagpur, 181157",90,10,0,0
ORD00326,1,3,2,730.0,beauty,"Flat 4B, Nehru Nagar, Kanpur, 424169",90,1,1,0
ORD00327,1,1,0,1100.0,fashion,"Flat 4B, Nehru Nagar, Bhopal, 459916",90,2,0,0
ORD00328,1,3,3,830.0,grocery,"Door No. 5, MG Road, Pune, 621183",90,4,0,0
ORD00329,0,1,2,510.0,electronics,"H.No. 8, MG Road, Opposite Petrol Pump, Mumbai",77,6,0,0
ORD00330,0,3,0,1270.0,electronics,"23, Model Colony, Indore",67,10,1,0
ORD00331,0,1,1,340.0,accessories,"H.No. 8, Station Road, Pune, 250510",90,11,1,0
ORD00332,1,1,1,810.0,fashion,"Door No. 5, Sector 12, Mirzapur, 827288",90,10,0,0
ORD00333,0,2,2,260.0,beauty,"Door No. 5, Lake View Lane, Opposite SBI Bank, Pune, 770245",100,18,0,1
ORD00334,0,2,0,750.0,grocery,"Door No. 5, Lake View Lane, Lucknow, 756195",90,12,1,0
ORD00335,0,2,2,750.0,fashion,"MG Road, Near Water Tank, Patna, 437865",73,3,0,0
ORD00336,0,1,0,1820.0,home,"Flat 4B, Model Colony, Opposite Petrol Pump, Indore, 743232",100,13,1,0
ORD00337,1,2,4,260.0,electronics,"H.No. 8, Gandhi Marg, Mumbai",67,11,0,0
ORD00338,1,3,0,460.0,grocery,"H.No. 8, Lake View Lane, Opposite Petrol Pump, Nagpur, 700458",100,1,0,0
ORD00339,0,2,0,1090.0,beauty,"Flat 4B, Sector 12, Near Water Tank, Mirzapur",77,7,0,0
ORD00340,0,1,2,810.0,electronics,"Door No. 5, MG Road, Indore, 483289",90,21,0,0
ORD00341,0,2,2,740.0,grocery,"Door No. 5, Ashok Vihar, Near Water Tank, Lucknow, 199506",100,18,1,1
ORD00342,0,1,1,370.0,fashion,"Plot No. 17, Park Street, Near Govt School, Lucknow, 334006",100,12,1,0
ORD00343,0,3,0,470.0,grocery,"Plot No. 17, Gandhi Marg, Near Govt School, Pune, 265398",100,20,0,0
ORD00344,0,3,0,1400.0,accessories,"23, Station Road, Ranchi, 676985",90,20,0,1
ORD00345,0,2,4,640.0,accessories,"Sector 12, Opposite SBI Bank, Indore, 388293",73,0,1,1
ORD00346,1,2,2,830.0,grocery,"23, Sector 12, Mirzapur, 367519",90,4,0,0
ORD00347,1,3,2,620.0,electronics,"23, Sector 12, Jaipur, 625562",90,21,0,1
ORD00348,0,2,0,330.0,accessories,"MG Road, Opposite SBI Bank, Lucknow, 384291",73,10,0,0
ORD00349,0,3,0,1160.0,electronics,"H.No. 8, Gandhi Marg, Near Govt School, Indore, 590649",100,10,0,0
ORD00350,1,2,1,900.0,beauty,"23, Lake View Lane, Behind Central Mall, Guwahati",77,12,1,0
ORD00351,0,3,2,2650.0,fashion,"Plot No. 17, Park Street, Behind Central Mall, Lucknow, 778657",100,1,0,1
ORD00352,1,2,0,360.0,accessories,"H.No. 8, Church Street, Near City Hospital, Mirzapur, 689637",100,18,0,0
ORD00353,1,2,2,1090.0,beauty,"Door No. 5, Model Colony, Near City Hospital, Mumbai, 540697",100,15,1,0
ORD00354,0,3,0,300.0,grocery,"Flat 4B, MG Road, Lucknow, 720598",90,4,0,1
ORD00355,0,2,0,730.0,fashion,"Plot No. 17, Ashok Vihar, Nagpur, 461274",90,13,0,0
ORD00356,1,2,0,1200.0,grocery,"Station Road, Opposite SBI Bank, Mumbai, 371760",73,18,1,0
ORD00357,0,1,0,200.0,grocery,"Plot No. 17, Model Colony, Bhopal, 138594",90,4,0,0
ORD00358,1,2,0,590.0,beauty,"Door No. 5, Park Street, Lucknow, 482107",90,20,0,0
ORD00359,1,2,0,470.0,fashion,"Plot No. 17, Model Colony, Near Water Tank, Lucknow, 740379",100,23,0,0
ORD00360,1,1,0,440.0,electronics,"H.No. 8, Park Street, Opposite SBI Bank, Jaipur",77,8,1,0
ORD00361,0,1,2,840.0,fashion,"H.No. 8, Ashok Vihar, Indore, 605437",90,23,0,1
ORD00362,1,2,0,1300.0,electronics,"H.No. 8, Model Colony, Behind Central Mall, Indore",77,11,0,0
ORD00363,0,3,0,610.0,fashion,"Plot No. 17, Gandhi Marg, Nagpur, 239849",90,15,0,0
ORD00364,0,2,0,750.0,electronics,"H.No. 8, Station Road, Indore, 590789",90,18,1,1
ORD00365,1,1,0,710.0,fashion,"Door No. 5, Model Colony, Ranchi, 222747",90,14,0,0
ORD00366,0,2,2,670.0,fashion,"H.No. 8, Park Street, Guwahati",67,16,1,0
ORD00367,1,1,0,350.0,fashion,"Plot No. 17, Gandhi Marg, Kanpur, 225933",90,14,0,0
ORD00368,1,2,2,1290.0,accessories,"23, Nehru Nagar, Pune, 386408",90,2,0,0
ORD00369,0,1,1,790.0,home,"H.No. 8, Ashok Vihar, Near City Hospital, Ranchi, 488617",100,16,1,0
ORD00370,0,1,0,840.0,electronics,"Flat 4B, Ashok Vihar, Near City Hospital, Mirzapur, 478468",100,12,0,1
ORD00371,0,1,0,410.0,home,"Plot No. 17, Sector 12, Bhopal, 157172",90,8,0,0
ORD00372,0,2,0,500.0,beauty,"Plot No. 17, Ashok Vihar, Patna, 240704",90,12,0,0
ORD00373,0,1,0,600.0,accessories,"H.No. 8, Nehru Nagar, Guwahati",67,15,0,1
ORD00374,1,2,1,260.0,fashion,"Plot No. 17, Lake View Lane, Near Water Tank, Lucknow",77,18,0,0
ORD00375,0,2,1,240.0,fashion,"H.No. 8, Park Street, Nagpur",67,13,1,1
ORD00376,0,2,0,460.0,accessories,"Door No. 5, Station Road, Near Water Tank, Guwahati, 420717",100,7,1,0
ORD00377,1,2,0,910.0,electronics,"H.No. 8, Church Street, Bhopal",67,21,0,0
ORD00378,0,3,0,450.0,fashion,"H.No. 8, Ashok Vihar, Behind Central Mall, Indore, 248275",100,18,1,0
ORD00379,1,1,1,360.0,fashion,"Model Colony, Nagpur, 218025",63,23,0,0
ORD00380,0,2,0,410.0,fashion,"H.No. 8, Park Street, Opposite Petrol Pump, Mirzapur, 116687",100,2,0,0
ORD00381,0,1,0,510.0,accessories,"H.No. 8, Ashok Vihar, Near Water Tank, Nagpur, 630906",100,22,0,0
ORD00382,1,1,0,540.0,fashion,"Model Colony, Near Govt School, Jaipur",50,20,0,0
ORD00383,1,2,1,2440.0,accessories,"H.No. 8, Church Street, Near Govt School, Nagpur, 511685",100,17,0,0
ORD00384,1,2,2,1250.0,accessories,"Park Street, Near Water Tank, Kanpur",50,15,1,0
ORD00385,1,3,0,1230.0,home,"Station Road, Opposite Petrol Pump, Bhopal, 750566",73,13,1,0
ORD00386,1,2,0,1340.0,fashion,"Flat 4B, Nehru Nagar, Opposite Petrol Pump, Lucknow, 463642",100,15,0,0
ORD00387,0,3,4,370.0,fashion,"23, Church Street, Patna, 484168",90,23,0,1
ORD00388,0,1,0,320.0,electronics,"23, Model Colony, Lucknow, 693240",90,16,0,0
ORD00389,1,1,1,340.0,electronics,"Ashok Vihar, Bhopal, 301330",63,19,1,0
ORD00390,1,1,0,1480.0,beauty,"MG Road, Opposite SBI Bank, Ranchi",50,10,0,0
ORD00391,1,1,1,480.0,electronics,"23, Sector 12, Kanpur, 306630",90,12,0,0
ORD00392,0,2,0,310.0,accessories,"H.No. 8, Gandhi Marg, Opposite Petrol Pump, Guwahati, 710098",100,10,1,0
ORD00393,0,2,4,510.0,home,"Model Colony, Jaipur, 362644",63,3,0,1
ORD00394,1,1,1,580.0,beauty,"23, Nehru Nagar, Guwahati",67,13,0,0
ORD00395,0,3,2,780.0,accessories,"Door No. 5, Gandhi Marg, Bhopal, 636665",90,4,0,1
ORD00396,1,3,1,770.0,fashion,"Plot No. 17, MG Road, Kanpur, 161267",90,3,0,0
ORD00397,1,1,1,400.0,fashion,"H.No. 8, MG Road, Behind Central Mall, Indore, 850198",100,0,0,0
ORD00398,0,1,0,1000.0,fashion,"Sector 12, Lucknow, 659734",63,13,0,0
ORD00399,1,1,2,450.0,fashion,"Door No. 5, Ashok Vihar, Ranchi, 840777",90,6,0,0
ORD00400,1,1,4,610.0,home,"Door No. 5, Gandhi Marg, Near City Hospital, Lucknow, 249761",100,9,0,0
ORD00401,0,1,0,1000.0,electronics,"Flat 4B, MG Road, Pune",67,1,0,0
ORD00402,1,2,3,450.0,electronics,"Flat 4B, Ashok Vihar, Lucknow, 362372",90,9,0,1
ORD00403,0,1,1,470.0,accessories,"Plot No. 17, Nehru Nagar, Behind Central Mall, Jaipur, 497182",100,2,0,0
ORD00404,1,2,0,950.0,fashion,"H.No. 8, Gandhi Marg, Kanpur, 384055",90,20,1,0
ORD00405,0,3,0,400.0,home,"MG Road, Bhopal, 423547",63,7,0,0
ORD00406,1,2,0,530.0,fashion,"Door No. 5, Nehru Nagar, Bhopal, 133473",90,9,0,0
ORD00407,0,3,0,930.0,electronics,"23, Lake View Lane, Guwahati, 135608",90,7,0,0
ORD00408,0,1,0,2280.0,home,"Door No. 5, MG Road, Indore, 478979",90,13,0,0
ORD00409,1,2,0,960.0,accessories,"Door No. 5, Ashok Vihar, Mumbai, 282822",90,17,0,0
ORD00410,0,2,0,880.0,electronics,"Flat 4B, Gandhi Marg, Bhopal",67,8,1,0
ORD00411,0,1,0,910.0,fashion,"23, Park Street, Kanpur, 294631",90,21,0,0
ORD00412,1,1,5,350.0,electronics,"Flat 4B, MG Road, Pune, 445621",90,8,1,0
ORD00413,1,2,0,710.0,fashion,"Church Street, Nagpur, 418160",63,3,0,0
ORD00414,1,2,0,650.0,fashion,"Door No. 5, Ashok Vihar, Kanpur, 569290",90,2,0,0
ORD00415,1,2,0,810.0,beauty,"Flat 4B, Lake View Lane, Ranchi",67,13,1,0
ORD00416,0,2,0,710.0,fashion,"Plot No. 17, Model Colony, Near Water Tank, Nagpur",77,13,0,1
ORD00417,0,2,2,840.0,electronics,"23, Park Street, Near Govt School, Guwahati",77,20,0,1
ORD00418,0,1,1,550.0,beauty,"Door No. 5, Nehru Nagar, Opposite SBI Bank, Guwahati, 852892",100,15,0,0
ORD00419,1,2,2,690.0,electronics,"Door No. 5, Park Street, Opposite Petrol Pump, Kanpur, 396552",100,4,0,1
ORD00420,1,1,0,320.0,fashion,"Door No. 5, Gandhi Marg, Behind Central Mall, Pune, 521404",100,19,0,0
ORD00421,1,1,1,550.0,accessories,"Model Colony, Indore, 237757",63,22,1,0
ORD00422,1,3,0,1530.0,electronics,"Flat 4B, Nehru Nagar, Pune",67,23,0,0
ORD00423,0,2,0,810.0,grocery,"Flat 4B, Church Street, Mumbai, 781162",90,14,1,0
ORD00424,0,2,0,660.0,electronics,"Plot No. 17, Sector 12, Jaipur, 689629",90,20,0,0
ORD00425,0,2,0,2070.0,electronics,"Flat 4B, Church Street, Guwahati",67,8,0,0
ORD00426,0,2,0,290.0,electronics,"Park Street, Near Water Tank, Bhopal, 120900",73,6,0,0
ORD00427,0,1,0,340.0,electronics,"Flat 4B, Lake View Lane, Behind Central Mall, Indore, 568838",100,12,0,0
ORD00428,1,1,5,1860.0,fashion,"23, Park Street, Patna, 810536",90,22,0,0
ORD00429,0,1,0,680.0,electronics,"H.No. 8, Station Road, Near Water Tank, Indore",77,7,0,0
ORD00430,0,3,0,580.0,accessories,"23, Lake View Lane, Patna, 382581",90,11,1,0
ORD00431,0,2,0,320.0,beauty,"H.No. 8, Lake View Lane, Opposite SBI Bank, Indore",77,3,1,0
ORD00432,1,2,1,870.0,fashion,"23, Nehru Nagar, Near City Hospital, Patna, 826815",100,15,1,0
ORD00433,1,2,0,920.0,home,"H.No. 8, Station Road, Bhopal, 451619",90,5,0,0
ORD00434,0,3,2,340.0,accessories,"H.No. 8, Lake View Lane, Near Govt School, Ranchi, 328012",100,4,1,1
ORD00435,0,1,4,610.0,beauty,"Door No. 5, Sector 12, Behind Central Mall, Indore, 815447",100,0,0,1
ORD00436,1,1,0,540.0,fashion,"23, Church Street, Mirzapur, 373452",90,13,1,0
ORD00437,0,2,0,780.0,accessories,"Ashok Vihar, Guwahati",40,8,0,1
ORD00438,1,3,0,340.0,electronics,"Church Street, Near Govt School, Ranchi, 128289",73,17,0,0
ORD00439,1,3,1,1410.0,electronics,"23, Gandhi Marg, Opposite SBI Bank, Mumbai",77,5,1,0
ORD00440,0,1,0,1150.0,home,"Door No. 5, Model Colony, Near Water Tank, Patna",77,14,0,0
ORD00441,0,3,0,530.0,accessories,"Flat 4B, Lake View Lane, Lucknow, 473450",90,15,1,0
ORD00442,1,3,0,580.0,accessories,"Flat 4B, Church Street, Indore",67,7,0,0
ORD00443,0,1,1,610.0,accessories,"H.No. 8, Park Street, Near Water Tank, Nagpur, 771871",100,18,0,0
ORD00444,0,2,0,420.0,fashion,"Door No. 5, Model Colony, Nagpur, 483758",90,4,1,0
ORD00445,1,2,0,510.0,accessories,"23, Station Road, Pune, 718721",90,13,0,0
ORD00446,1,3,1,570.0,fashion,"Church Street, Nagpur, 745470",63,6,1,0
ORD00447,1,1,1,1750.0,fashion,"H.No. 8, MG Road, Guwahati",67,3,0,0
ORD00448,1,3,2,1170.0,home,"23, Ashok Vihar, Ranchi, 680256",90,20,0,0
ORD00449,0,2,0,1170.0,electronics,"Flat 4B, Sector 12, Bhopal",67,0,0,0
ORD00450,0,2,2,830.0,beauty,"Flat 4B, Sector 12, Mirzapur, 759474",90,3,0,0
ORD00451,1,2,1,340.0,electronics,"23, Nehru Nagar, Near City Hospital, Pune",77,13,1,0
ORD00452,1,2,0,650.0,accessories,"Door No. 5, MG Road, Indore, 635568",90,22,0,0
ORD00453,0,3,1,1190.0,fashion,"Door No. 5, Gandhi Marg, Nagpur, 339897",90,15,0,1
ORD00454,1,3,0,310.0,fashion,"23, Model Colony, Behind Central Mall, Mirzapur, 652273",100,6,1,0
ORD00455,0,3,4,970.0,accessories,"Gandhi Marg, Mirzapur",40,9,0,1
ORD00456,0,1,0,2680.0,fashion,"23, Station Road, Nagpur, 746776",90,9,1,0
ORD00457,0,2,1,1260.0,beauty,"Plot No. 17, Nehru Nagar, Patna, 267853",90,3,1,0
ORD00458,0,1,0,1550.0,beauty,"Door No. 5, Church Street, Opposite Petrol Pump, Kanpur",77,11,0,0
ORD00459,0,2,4,760.0,home,"Church Street, Near Govt School, Bhopal",50,5,0,1
ORD00460,0,2,0,1190.0,beauty,"Plot No. 17, Sector 12, Nagpur",67,12,0,0
ORD00461,0,2,4,430.0,fashion,"Plot No. 17, Ashok Vihar, Opposite SBI Bank, Jaipur, 446438",100,20,1,1
ORD00462,1,2,3,1070.0,accessories,"23, MG Road, Opposite Petrol Pump, Guwahati, 595334",100,0,0,0
ORD00463,1,3,0,980.0,fashion,"Door No. 5, Lake View Lane, Guwahati, 114756",90,7,1,1
ORD00464,1,1,2,790.0,electronics,"Lake View Lane, Near City Hospital, Patna, 425627",73,22,0,0
ORD00465,1,2,5,1460.0,fashion,"23, Church Street, Ranchi",67,15,1,1
ORD00466,0,2,0,480.0,home,"Door No. 5, Nehru Nagar, Pune, 497215",90,4,1,0
ORD00467,0,1,0,590.0,beauty,"Door No. 5, Model Colony, Patna",67,6,1,0
ORD00468,1,1,0,700.0,accessories,"H.No. 8, Lake View Lane, Near Govt School, Jaipur, 475492",100,2,0,0
ORD00469,0,3,0,360.0,beauty,"Plot No. 17, Gandhi Marg, Opposite SBI Bank, Nagpur, 279225",100,23,0,0
ORD00470,1,3,0,760.0,home,"23, Church Street, Opposite Petrol Pump, Pune",77,20,0,0
ORD00471,0,3,0,240.0,accessories,"Flat 4B, Gandhi Marg, Pune, 221023",90,1,0,1
ORD00472,1,3,0,1250.0,electronics,"H.No. 8, MG Road, Kanpur, 166183",90,1,0,0
ORD00473,0,1,0,680.0,home,"MG Road, Behind Central Mall, Indore, 638714",73,19,1,0
ORD00474,1,2,0,490.0,home,"23, Church Street, Kanpur, 346864",90,22,1,0
ORD00475,0,2,3,400.0,electronics,"H.No. 8, Ashok Vihar, Ranchi, 761565",90,9,0,1
ORD00476,1,2,1,580.0,grocery,"Plot No. 17, Station Road, Lucknow, 226854",90,19,1,0
ORD00477,0,2,0,1010.0,fashion,"23, Church Street, Lucknow, 646934",90,8,0,0
ORD00478,1,2,1,920.0,home,"H.No. 8, Ashok Vihar, Indore, 586861",90,17,0,0
ORD00479,1,2,1,440.0,beauty,"Door No. 5, Church Street, Opposite Petrol Pump, Lucknow, 195332",100,5,1,0
ORD00480,0,2,4,400.0,accessories,"Plot No. 17, Model Colony, Jaipur, 423689",90,19,1,1
ORD00481,1,1,0,990.0,accessories,"H.No. 8, Model Colony, Opposite Petrol Pump, Kanpur",77,5,0,0
ORD00482,1,2,0,430.0,home,"MG Road, Ranchi, 755224",63,9,1,0
ORD00483,0,2,3,690.0,beauty,"H.No. 8, Church Street, Behind Central Mall, Pune, 707942",100,8,1,0
ORD00484,1,2,3,720.0,electronics,"23, Nehru Nagar, Lucknow, 260531",90,8,0,0
ORD00485,1,1,1,800.0,electronics,"H.No. 8, Sector 12, Opposite Petrol Pump, Patna, 382683",100,2,0,1
ORD00486,1,2,2,1110.0,accessories,"Plot No. 17, Nehru Nagar, Mumbai, 156436",90,11,1,0
ORD00487,0,1,0,310.0,accessories,"H.No. 8, Ashok Vihar, Opposite SBI Bank, Patna",77,10,1,0
ORD00488,0,2,0,210.0,accessories,"23, Nehru Nagar, Patna, 419087",90,13,0,0
ORD00489,1,3,0,470.0,fashion,"Door No. 5, Gandhi Marg, Opposite Petrol Pump, Lucknow, 294240",100,18,0,0
ORD00490,1,2,0,1960.0,accessories,"MG Road, Kanpur, 321090",63,9,0,0
ORD00491,0,1,2,2240.0,accessories,"H.No. 8, Gandhi Marg, Bhopal, 582511",90,18,1,0
ORD00492,1,2,0,2000.0,electronics,"23, MG Road, Lucknow",67,4,0,0
ORD00493,0,2,0,590.0,home,"23, Lake View Lane, Near Govt School, Pune, 570780",100,21,0,0
ORD00494,0,3,3,230.0,grocery,"Door No. 5, Station Road, Indore, 729406",90,8,1,0
ORD00495,0,2,0,200.0,home,"Plot No. 17, Station Road, Opposite SBI Bank, Bhopal, 117574",100,0,0,0
ORD00496,0,2,4,460.0,accessories,"Plot No. 17, Lake View Lane, Opposite SBI Bank, Nagpur, 597292",100,14,1,0
ORD00497,1,2,5,590.0,electronics,"23, Model Colony, Ranchi, 371263",90,23,1,0
ORD00498,0,1,1,1450.0,beauty,"Plot No. 17, Model Colony, Near Water Tank, Mumbai, 495130",100,3,1,0
ORD00499,1,1,0,1120.0,grocery,"Nehru Nagar, Lucknow, 794806",63,6,1,0
ORD00500,1,2,0,760.0,electronics,"Door No. 5, Church Street, Near Water Tank, Bhopal, 750226",100,5,1,0
ORD00501,1,2,0,390.0,accessories,"Flat 4B, Ashok Vihar, Near City Hospital, Guwahati, 407985",100,14,0,0
ORD00502,0,2,0,370.0,home,"23, Park Street, Opposite SBI Bank, Bhopal, 757248",100,5,1,0
ORD00503,0,1,0,770.0,electronics,"Plot No. 17, Church Street, Guwahati, 541498",90,6,0,0
ORD00504,1,1,4,1010.0,fashion,"Door No. 5, Sector 12, Opposite SBI Bank, Mumbai",77,19,0,0
ORD00505,1,2,0,840.0,electronics,"H.No. 8, Sector 12, Guwahati, 423958",90,21,0,0
ORD00506,0,1,1,360.0,beauty,"23, Nehru Nagar, Guwahati",67,2,0,0
ORD00507,1,2,0,980.0,accessories,"H.No. 8, Park Street, Ranchi, 669028",90,20,0,0
ORD00508,1,1,1,860.0,fashion,"23, Gandhi Marg, Nagpur",67,12,0,0
ORD00509,1,2,3,350.0,electronics,"23, Gandhi Marg, Near City Hospital, Pune, 203425",100,1,0,0
ORD00510,1,3,0,420.0,fashion,"MG Road, Mumbai, 417266",63,2,1,0
ORD00511,1,1,0,1010.0,beauty,"23, Park Street, Behind Central Mall, Guwahati, 853009",100,12,0,0
ORD00512,0,2,1,580.0,accessories,"Door No. 5, MG Road, Opposite Petrol Pump, Indore, 853161",100,8,0,0
ORD00513,1,1,1,1730.0,beauty,"23, Gandhi Marg, Opposite Petrol Pump, Patna",77,21,0,0
ORD00514,1,2,1,900.0,beauty,"Plot No. 17, Ashok Vihar, Behind Central Mall, Mirzapur",77,18,0,0
ORD00515,0,2,0,500.0,home,"Flat 4B, Model Colony, Near City Hospital, Jaipur, 803973",100,17,1,0
ORD00516,0,2,0,660.0,fashion,"Plot No. 17, Church Street, Indore",67,4,0,0
ORD00517,0,2,4,690.0,beauty,"23, Lake View Lane, Pune, 375894",90,9,0,0
